"global_index","worker","episode","episode_index","name","region","address","address_display","category","card_menu","menus","output_file","output_path"
"350","4","EP.80","3","원조할아버지손두부","서울 광진구","서울 광진구 자양로 324 (구의동 26-15)","서울 광진구 자양로 324","두부요리","서리태콩국수","서리태콩국수 (10,000원) / 서리태콩물 (7,500원) / 콩국수(계절) (7,000원) / 순두부 (4,000원) / 소주 맥주 (3,500원) / 모두부 (7,000원) / 콩물 (5,500원) / 포장 두부 (4,500원) / 포장 순두부 (3,500원) / 포장 젓갈 (1,000원)","003_원조할아버지손두부.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.80\003_원조할아버지손두부.png"
"351","4","EP.80","4","조계산보리밥집원조집","전남 순천시","전남 순천시 송광면 굴목재길 247 (장안리 522)","전남 순천시 송광면 굴목재길 247","한정식","보리밥","보리밥 (10,000원) / 야채파전 (10,000원) / 도토리묵 (10,000원) / 동동주 (7,000원) / 솔잎주 (8,000원)","004_조계산보리밥집원조집.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.80\004_조계산보리밥집원조집.png"
"352","4","EP.81","1","오달통분식","경기 김포시","경기 김포시 북변중로65번길 56 (북변동 411-9)","경기 김포시 북변중로65번길 56","종합분식","라쫄떡볶이(1인분)","라쫄떡볶이(1인분) (2,000원) / 라면 (2,000원) / 김밥 (1,500원) / 만두 (1,000원) / 쫄면 (3,000원) / 떡국 (3,000원) / 떡만두국 (3,000원) / 칼국수 (3,000원) / 만두국 (3,000원) / 물/비빔 냉면 (3,500원)","001_오달통분식.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.81\001_오달통분식.png"
"353","4","EP.81","2","후리지아","경기 양평군","경기 양평군 양평읍 양근로 182 (양근리 345-9)","경기 양평군 양평읍 양근로 182","한식","김치치즈볶음밥","김치치즈볶음밥 (7,000원) / 치즈토핑 추가 (1,000원) / 그라탕 (8,000원) / 김치 참치 볶음밥 (7,000원) / 김치 햄 볶음밥 (7,000원) / 김치 오징어 볶음밥 (7,000원) / 김치 새우 볶음밥 (7,000원) / 오므라이스 (7,000원) / 굴소스+가쓰오부시 (7,000원) / 라면 (5,000원)","002_후리지아.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.81\002_후리지아.png"
"354","4","EP.81","3","영돈분식버거","경기 이천시","경기 이천시 이섭대천로 1200 (중리동 219)","경기 이천시 이섭대천로 1200","","주먹밥탕수육","","003_영돈분식버거.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.81\003_영돈분식버거.png"
"355","4","EP.81","4","토스트킹","경기 평택시","경기 평택시 송탄로 63 (이충동 517-3)","경기 평택시 송탄로 63","토스트","토스트","","004_토스트킹.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.81\004_토스트킹.png"
"356","4","EP.81","5","완도 명품해물탕","전남 완도군","전남 완도군 완도읍 개포로177번길 2-14 (가용리 1032-10)","전남 완도군 완도읍 개포로177번길 2-14","매운탕,해물탕","전복돌문어해물탕 대(4~5인)","전복돌문어해물탕 대(4~5인) (90,000원) / 전복돌문어해물탕 소(2~3인) (60,000원) / 전복돌문어해물찜 대(4~5인) (90,000원) / 전복돌문어해물찜 소(2~3인) (60,000원) / 해물아구찜 대(4~5인) (70,000원) / 해물아구찜 소(2인~3인) (40,000원) / 아구찜 대(4인) (50,000원) / 아구찜 소(2인) (30,000원) / 전복회 (30,000원) / 전복탕수육 (40,000원) / 전복죽 (15,000원) / 굴떡국 (8,000원) / 새우튀김 (20,000원)","005_완도 명품해물탕.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.81\005_완도 명품해물탕.png"
"357","4","EP.82","1","성식당","전남 목포시","전남 목포시 수강로4번길 6 (영해동1가 8-3)","전남 목포시 수강로4번길 6","한식","국내산 한우로 만든 떡갈비와 기본찬으로 제공되는 육회까지 한번에 먹을 수 있는 떡갈비백반","국내산 한우로 만든 떡갈비와 기본찬으로 제공되는 육회까지 한번에 먹을 수 있는 떡갈비백반 (28,000원) / 갈비탕 (국내산) (15,000원) / 내장탕 (국내산) (13,000원) / 육회추가시 (국내산) (10,000원) / 공기밥 (국내산) (1,000원) / 소주 (5,000원) / 맥주 (5,000원) / 음료수 (2,000원) / 복분자 (17,000원) / 매취순 (14,000원)","001_성식당.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.82\001_성식당.png"
"358","4","EP.82","2","완도 청운수산식당","전남 완도군","전남 완도군 청산면 도청3길 17 (도청리 934-8)","전남 완도군 청산면 도청3길 17","해물,생선요리","해초비빔밥","해초비빔밥 (12,000원) / 전복톳된장뚝배기 (15,000원) / 해초전복비빔밥 (15,000원)","002_완도 청운수산식당.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.82\002_완도 청운수산식당.png"
"359","4","EP.82","3","명희네음식점","전남 장흥군","전남 장흥군 장흥읍 토요시장2길 3-6 (예양리 195)","전남 장흥군 장흥읍 토요시장2길 3-6","한식","소고기를 사오시고 상차림과 키조개, 표고버섯을 주문하시면 장흥삼합으로 드실 수 있습니다","소고기를 사오시고 상차림과 키조개, 표고버섯을 주문하시면 장흥삼합으로 드실 수 있습니다 (5,000원) / 소고기육회와 된장물회육수, 각종 야채가 조화롭게 어우러진 전국 어디에도 없는 특별한 맛 (55,000원) / 차돌박이, 키조개, 표고버섯은 기본, 각종 해산물, 버섯, 야채를 더한 깊고진한 국물요리 (55,000원) / 소고기를 사오시고 상차림과 키조개, 표고버섯을 주문하시면 장흥삼합으로 드실 수 있습니다 (10,000원) / 한우된장물회(중) (45,000원) / 한우된장물회(소) (35,000원) / 장흥삼합전골(중) (45,000원) / 부드러운 바지락 속살을 새콤하게 무쳐내어 입맛을 살리는 회무침 (50,000원) / 바지락회무침 中 (40,000원) / 신선한 육회와 각종 야채, 버섯이 맛깔난 조화를 이룬 비빔밥 (13,000원) / 바지락 회무침을 1인분으로 드실 수 있도록 제공한 메뉴입니다 (13,000원) / 짱뚱어를 통째로 갈아 넣어 부드럽고 진한 국물맛을 냈습니다 (13,000원) / 얼큰하고 시원한 국물맛의 해물 된장 뚝배기 (12,000원) / 한우 육회가 들어간 돌솥비빔밥 (12,000원)","003_명희네음식점.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.82\003_명희네음식점.png"
"360","4","EP.83","1","365붉은대게공판장","강원 속초시","강원 속초시 설악금강대교로 15 (청호동 1341-1)","강원 속초시 설악금강대교로 15","대게요리","홍게","","001_365붉은대게공판장.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.83\001_365붉은대게공판장.png"
"361","4","EP.83","2","회동집","강원 정선군","강원 정선군 정선읍 5일장길 37-10 (봉양리 344-3)","강원 정선군 정선읍 5일장길 37-10","한식","곤드레밥","곤드레밥 (8,000원) / 모둠전 (12,000원) / 콧등치기국수(물/비빔) (8,000원) / 도토리묵말이(비빔) (10,000원) / 올챙이국수(작은그릇,맛보기) (3,000원) / 만둣국 (10,000원) / 감자옹심이 (10,000원) / 통메밀부침 (5,000원) / 통메밀전병 (5,000원) / 수수부꾸미 (5,000원) / 녹두빈대떡 (5,000원)","002_회동집.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.83\002_회동집.png"
"362","4","EP.83","3","송어의집","강원 평창군","강원 평창군 평창읍 아랫상리길 19-4 (상리 239)","강원 평창군 평창읍 아랫상리길 19-4","생선회","청정 1급수 용천수로 키운 쫄깃한 식감의 송어회입니다. [ 사진 : 2인분 ]","청정 1급수 용천수로 키운 쫄깃한 식감의 송어회입니다. [ 사진 : 2인분 ] (24,000원) / 송어회 포장가능합니다. 거리에 따라 아이스팩, 보냉팩 넣어 아이스박스에 넣어드려요! - 구성 : 송어회, 비빔야채, 고추, 당근, 양파, 상추, 콩가루, 초고추장, 참기름, 된장 (44,000원) / 송어 한 마리를 통째로 구워낸, 담백한 송어구이입니다. (35,000원) / 겉바속촉! 부드러운 송어 튀김입니다 7~8조각이 나오며, 남녀노소 부담없이 즐길 수 있어요 (19,000원) / 강원도 특산물인 곤드레와 송어를 이용해 만든 '밥'메뉴입니다. 곤드레덮밥과 함께 노릇노릇하게 구워진 송어를 함께 드실 수 있습니다. (17,000원)","003_송어의집.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.83\003_송어의집.png"
"363","4","EP.83","4","박현자네더덕밥","강원 횡성군","강원 횡성군 횡성읍 횡성로 59 (곡교리 127-3)","강원 횡성군 횡성읍 횡성로 59","한식","더덕구이 정식(2인이상 주문)","더덕구이 정식(2인이상 주문) (19,000원) / 더덕구이 고등어정식(2인이상 주문) (27,000원) / 더덕구이 (24,000원) / 더덕무침 (22,000원) / 고등어구이 (12,000원) / 들기름두부구이 (8,000원) / 더덕막걸리(대) (15,000원) / 더덕막걸리(중) (10,000원) / 솥밥 추가 (3,500원)","004_박현자네더덕밥.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.83\004_박현자네더덕밥.png"
"364","4","EP.84","1","라이너스바베큐","서울 용산구","서울 용산구 이태원로 136-13 (이태원동 56-20)","서울 용산구 이태원로 136-13","양식","1~2인분. 풀드포크+브리스킷+미니번4개 + 타코쉘 2개+사이드3가지","1~2인분. 풀드포크+브리스킷+미니번4개 + 타코쉘 2개+사이드3가지 (55,000원) / 2~3PPL. 스페어립 3대 +니번 + 사이드 3가지 선택 브리스킷 + 풀드포크 + 6미 (89,000원) / 스페어립 풀랙 + 브리스킷 + 풀드포크 + 미니번6ea 타코쉘 3ea + 사이드4가지 선택 (169,000원) / 장시간 훈연하여 입에서 살살 녹는 보들보들한 돼지고기 어깨살은 주문이 들어오는대로 즉석에서 손으로 찢어드립니다. (12,500원) / 브리스킷은 소의 양지머리입니다.노릇하게 구운 바삭 촉촉한 허브번 위에 달콤한 바베큐 소스와 딜피클이 함께 제공됩니다. (16,900원) / 하프랙베이비백립+풀드포크+브리스킷+치킨반마리+소시지1피스+9미니번+올사이드 (129,000원) / (주말 한정수량 판매)풀랙볼케이노베이비백립+브리스킷+풀드포크+9미니번+사이드중 4가지선택 (149,000원) / 스페어립 3대 + 코울슬로중 1가지 선택 + 프랜치프라이 + 샌드위치 번 (45,000원) / 풀랙 스페어립 + 프렌치프라이 + 코울슬로중 1가지 선택 (99,000원) / 스모크치킨반마리 + 레몬비네그레트토마토 샐러드 (10,900원) / 스모크치킨 한마리 + 레몬비네그레트토마토샐러드 (20,900원) / 풀드포크 100g추가 (9,900원) / 브리스킷 100g 추가 (14,900원) / 미니번 2pcs 추가 (2,500원) / TEXAS HOT GUTS 소시지는 100% 수제로 만든 하나밖에 없는 텍사스 스타일의 스파이시 소시지입니다. 저희 소시지는 살짝 매콤 짭짤하면서, 껍질은 탱탱합니다. (9,900원)","001_라이너스바베큐.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.84\001_라이너스바베큐.png"
"365","4","EP.84","2","군봉묵은지김치찜","인천 연수구","인천 연수구 비류대로150번길 13 (옥련동 116-29)","인천 연수구 비류대로150번길 13","찌개,전골","2년 숙성 국내산 묵은지와 부드러운 돼지고기가 함께 어울려 깔끔하고 맛있는 김치찜입니다.","2년 숙성 국내산 묵은지와 부드러운 돼지고기가 함께 어울려 깔끔하고 맛있는 김치찜입니다. (13,000원) / 2년 숙성 국내산 묵은지와 부드러운 돼지고기로 만든 맑은 김치찌개(=김치찜)입니다. (13,000원) / 2년 숙성 국내산 묵은지와 뜯는재미가 있는 등갈비 조합의 맛있는 김치찜입니다. (14,000원) / 2년숙성 국내산묵은지와 돼지고기,등갈비,손수만든 만두소의 손만두와 유부만두로 푸짐한 모듬찜 (15,000원) / 묵은지 김치찜과 쫀득한 맛고기 세트 *쫀득한 맛고기는 철판 치즈불맛요리로 소금맛, 매운맛 (19,000원) / 묵은지등갈비찜과 쫀득한 맛고기 세트 *쫀득한 맛고기는 철판 치즈불맛요리로 소금맛, 매운맛 (20,000원) / 묵은지 모듬찜과 쫀득한 맛고기 세트 *쫀득한 맛고기는 철판 치즈불맛요리로 소금맛, 매운맛 (21,000원)","002_군봉묵은지김치찜.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.84\002_군봉묵은지김치찜.png"
"366","4","EP.84","3","장군집","충북 청주시","충북 청주시 서원구 성봉로220번길 156 (개신동 316-6)","충북 청주시 서원구 성봉로220번길 156","돼지고기구이","껍데기","껍데기 (15,000원) / 기본모듬 (24,000원) / 갈매기살/막창 (26,000원) / 옛날도시락 (4,000원) / 국밥 (5,000원) / 술국 (6,000원) / 공기밥 (1,000원) / 살코기 (26,000원) / 암뽕 (24,000원) / 호디기 (24,000원) / 염통 (24,000원) / 껍질+살코기 (22,000원) / 꼬리 (26,000원) / 돈낭 (20,000원)","003_장군집.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.84\003_장군집.png"
"367","4","EP.85","1","원조카우보이한방통닭","경기 고양시","경기 고양시 덕양구 용두로47번길 191 (용두동 432-46)","경기 고양시 덕양구 용두로47번길 191","치킨,닭강정","누룽지통닭","누룽지통닭 (16,000원) / 포장23000 (24,000원)","001_원조카우보이한방통닭.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.85\001_원조카우보이한방통닭.png"
"368","4","EP.85","2","대남포장집","부산 남구","부산 남구 수영로366번길 19 (대연3동 37-1)","부산 남구 수영로366번길 19","해물,생선요리","문어숙회","","002_대남포장집.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.85\002_대남포장집.png"
"369","4","EP.85","3","원조40번","전남 여수시","전남 여수시 공화북3길 11 (공화동 1364)","전남 여수시 공화북3길 11","","뚝배기갈비찜","","003_원조40번.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.85\003_원조40번.png"
"370","4","EP.86","1","왕거미식당","대구 중구","대구 중구 국채보상로 696-8 (동인동4가 179)","대구 중구 국채보상로 696-8","한식","당일 도축 당일 판매를 원칙으로 힘줄을 일일이 제거한 한우 우둔살입니다","당일 도축 당일 판매를 원칙으로 힘줄을 일일이 제거한 한우 우둔살입니다 (50,000원) / 오드레기를 양지와 함께 연탄불에 구워 고소한 맛이 일품인 구이요리 (50,000원) / 대창구이 (40,000원) / 등골 (30,000원) / 혓바닥구이 (40,000원) / 육회 (35,000원) / 양지머리 (50,000원)","001_왕거미식당.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.86\001_왕거미식당.png"
"371","4","EP.86","2","원조수구레","서울 강서구","서울 강서구 양천로26길 10-6 (방화동 179-14)","서울 강서구 양천로26길 10-6","소고기구이","수구레","","002_원조수구레.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.86\002_원조수구레.png"
"372","4","EP.86","3","홍어1번지","전남 나주시","전남 나주시 영산3길 2-1 (영산동 254-1)","전남 나주시 영산3길 2-1","해물,생선요리","홍어","","003_홍어1번지.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.86\003_홍어1번지.png"
"373","4","EP.87","1","매드독스","부산 수영구","부산 수영구 광안해변로 235 (민락동 179-3)","부산 수영구 광안해변로 235","피자","[pizza] 오리지널 시카고 피자","[pizza] 오리지널 시카고 피자 (29,000원) / [pizza] 고구마 시카고 피자 (31,000원) / [pizza] 슈프리모 시카고 피자 (31,000원) / [pizza] 핫스파이시 피자 (31,000원) / [pizza] 그란치오 시카고 피자 (31,000원) / [pizza] 쉬림프 시카고 피자 (33,000원) / [pizza] 소세지 시카고 피자 (33,000원) / 일부 피자 변경시 추가금 발생 쉬림프, 소세지 +2,000원 (32,000원) / 기본적으로 피자는 오리지널 시카고 피자이며 피자변경시 가격변동이 있습니다 (44,000원) / 기본적으로 피자는 오리지널 시카고,파스타는 까르보나라 이며 변경시 가격변동이 있습니다 (61,000원) / 기본적으로 피자는 오리지널 시카고 피자이며 피자변경시 가격변동이 있습니다 (60,000원) / [세트F]피자+칠리감자+파스타+샐러드 (77,000원) / [pasta] 까르보나라 파스타 (17,900원)","001_매드독스.png","C:\Users\Alfred\Desktop\백종원의 3대천왕\EP.87\001_매드독스.png"
