episodeNumber,episodeLabel,uploadDate,videoTitle,videoUrl,contentType,restaurantId,restaurantName,country,region,address,category,representativeMenu,menusAndPrices,lat,lng,phone,operationStatus,operationSummary,weeklyHours,kakaoPlaceId,placeUrl,rating,reviewCount,facilities,officialDescriptionAddress,verification,notes
189,189화,2025-11-21,[sub] 성시경의 먹을텐데 l 명동 행화촌,https://www.youtube.com/watch?v=DnWF9WuObgE,restaurant,mogeultende_bff176cad094,행화촌,대한민국,서울 중구,서울 중구 남대문로 52-5,중국요리,짜장면,"짜장면 6,000원 | 간짜장 8,500원 | 잡탕밥 16,000원 | 유산슬밥 14,000원",37.56211972,126.98175483,02-771-0172,영업 전,11:00 오픈,수 11:00 ~ 21:30 | 목 11:00 ~ 21:30 | 금 11:00 ~ 21:30 | 토 11:00 ~ 21:30 | 일 11:00 ~ 21:30 | 월 11:00 ~ 21:30 | 화 11:00 ~ 21:30,8147747,https://place.map.kakao.com/8147747,3.6,215,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 중구 남대문로 52-5 (명동2가 107-1),official_description,
190,190화,2025-12-02,[sub] 성시경의 먹을텐데 l 한남동 압구정진주 (with.박서준),https://www.youtube.com/watch?v=1tg6dEbU1no,restaurant,mogeultende_33938a73acbf,압구정진주 한남직영점,대한민국,서울 용산구,서울 용산구 대사관로30길 11-6,삼겹살,진주모듬,"진주모듬 78,000원 | 남도식꽃게무침 39,000원 | 진주삼겹살 18,000원 | 생대패삼겹 18,000원",37.53248803,127.00587755,070-8865-8788,영업 전,15:00 오픈,수 15:00 ~ 22:30 | 목 15:00 ~ 22:30 | 금 15:00 ~ 22:30 | 토 15:00 ~ 22:30 | 일 15:00 ~ 22:30 | 월 15:00 ~ 22:30 | 화 15:00 ~ 22:30,916427658,https://place.map.kakao.com/916427658,0,767,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":true}",서울 용산구 대사관로30길 11-6 압구정진주 (한남동 631-15),official_description,
191,191화,2025-12-15,[sub] 성시경의 먹을텐데 l 압구정역 무교동유정낙지,https://www.youtube.com/watch?v=2WheSTDmpwQ,restaurant,mogeultende_67021829d881,무교동유정낙지 압구정점,대한민국,서울 강남구,서울 강남구 논현로163길 10,"해물,생선",산낙지볶음,"산낙지볶음 57,000원 | 산낙지연포탕 57,000원 | 불낙전골(대) 58,000원 | 불낙전골(소) 48,000원",37.52414446,127.0272532,,영업 전,11:00 오픈,수 11:00 ~ 05:00 | 목 11:00 ~ 05:00 | 금 11:00 ~ 05:00 | 토 11:00 ~ 05:00 | 일 11:00 ~ 05:00 | 월 11:00 ~ 05:00 | 화 11:00 ~ 05:00,18750998,https://place.map.kakao.com/18750998,2.4,49,"{""reservation"":false,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":false}",서울 강남구 논현로163길 10 베드로빌딩 1층 (신사동 570-6),official_description,
192,192화,2025-12-22,[sub] 성시경의 먹을텐데 l 약수역 주전 (with. 카와사키 타카야川崎鷹也),https://www.youtube.com/watch?v=dIgVva5TMCs,restaurant,mogeultende_de72c9f76d4d,주전,대한민국,서울 중구,서울 중구 동호로7길 14,"호프,요리주점",모듬전,"모듬전 25,000원 | 감자전 15,000원 | 육전 22,000원 | 홍어전 22,000원",37.5533224,127.01079077,,영업 전,13:00 오픈,수 13:00 ~ 24:00 | 목 13:00 ~ 24:00 | 금 13:00 ~ 24:00 | 토 13:00 ~ 24:00 | 일 13:00 ~ 24:00 | 월 13:00 ~ 24:00 | 화 13:00 ~ 24:00,1296047132,https://place.map.kakao.com/1296047132,3.9,541,"{""reservation"":true,""delivery"":false,""accessible"":true,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 중구 동호로7길 14 1층 (신당동 857),official_description,
193,193화,2026-01-08,[sub] 성시경의 먹을텐데 l 버거킹 신메뉴,https://www.youtube.com/watch?v=d2iUM5UjT1Q,sponsored,,,,,,,,,,,,,,,,,,,{},,,버거킹 신메뉴 광고편으로 특정 지점 없음
194,194화,2026-01-09,[sub] 성시경의 먹을텐데 l 망원역 몽골생소금구이 (with. 화사),https://www.youtube.com/watch?v=RZJDKKl7VrM,restaurant,mogeultende_b6b075601e13,몽골생소금구이,대한민국,서울 마포구,서울 마포구 희우정로 93-1,"육류,고기",소금구이 (생목살) (200g),"소금구이 (생목살) (200g) 16,000원 | 항정살 (200g) 19,000원 | 차돌박이 (200g) 18,000원 | 소막창구이 (200g) 22,000원",37.55367979,126.90227033,0507-1410-3544,영업 전,17:00 오픈,수 17:00 ~ 24:00 | 목 17:00 ~ 24:00 | 금 17:00 ~ 24:00 | 토 17:00 ~ 24:00 | 일 17:00 ~ 24:00 | 월 휴무일 | 화 17:00 ~ 24:00,16269519,https://place.map.kakao.com/16269519,4.6,91,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 마포구 희우정로 93-1 (망원동 457-11),official_description,
195,195화,2026-01-15,[sub] 성시경의 먹을텐데 l 시청역 부산갈매기,https://www.youtube.com/watch?v=naqn5QAKsnM,restaurant,mogeultende_5413a0f88886,부산갈매기,대한민국,서울 중구,서울 중구 남대문로 25-20,"해물,생선",생태매운탕(중),"생태매운탕(중) 60,000원 | 생태찌개(2인) (점심특선) 28,000원 | 생태매운탕(소) 45,000원 | 생태매운탕(대) 70,000원",37.56212996,126.9783729,02-773-8146,영업 전,11:00 오픈,수 11:00 ~ 21:30 | 목 11:00 ~ 21:30 | 금 11:00 ~ 21:30 | 토 11:00 ~ 21:30 | 일 휴무일 | 월 11:00 ~ 21:30 | 화 11:00 ~ 21:30,10470599,https://place.map.kakao.com/10470599,4.5,61,"{""reservation"":true,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 중구 남대문로 25-20 (북창동 94-42),official_description,
196,196화,2026-01-21,[sub] 성시경의 먹을텐데 l 잠실 별미곱창 (with.비비),https://www.youtube.com/watch?v=TuT0kthdfGE,restaurant,mogeultende_b7d1c7f37c25,별미곱창 본점,대한민국,서울 송파구,서울 송파구 오금로11길 11,"곱창,막창",모듬곱창 (1인분),"모듬곱창 (1인분) 25,000원 | 소곱창 (1인분) 25,000원 | 볶음밥 (1인분) 4,000원 | 특양 (1인분) 28,000원",37.51463558,127.10833837,02-413-3610,영업 전,11:00 오픈,수 11:00 ~ 02:00 | 목 11:00 ~ 02:00 | 금 11:00 ~ 02:00 | 토 11:00 ~ 02:00 | 일 11:00 ~ 02:00 | 월 11:00 ~ 02:00 | 화 11:00 ~ 02:00,1018661438,https://place.map.kakao.com/1018661438,3.4,655,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 송파구 오금로11길 11 1층 (방이동 28-7),official_description,
197,197화,2026-01-23,[sub] 성시경의 먹을텐데 l 논현동 백암왕순대,https://www.youtube.com/watch?v=cu6J1VZfaxw,restaurant,mogeultende_4ee2bfbcfc23,백암왕순대,대한민국,서울 강남구,서울 강남구 선릉로129길 13,순대,순대국(보통),"순대국(보통) 10,000원 | 모듬수육 30,000원 | 순대국(특) 12,000원 | 얼큰순대국(보통) 11,000원",37.51607488,127.04050608,02-3442-7768,영업 전,10:00 오픈,수 10:00 ~ 23:00 / 16:00 ~ 17:30 브레이크타임 | 목 10:00 ~ 23:00 / 16:00 ~ 17:30 브레이크타임 | 금 10:00 ~ 23:00 / 16:00 ~ 17:30 브레이크타임 | 토 10:00 ~ 21:00 | 일 휴무일 | 월 10:00 ~ 23:00 / 16:00 ~ 17:30 브레이크타임 | 화 10:00 ~ 23:00 / 16:00 ~ 17:30 브레이크타임,16737435,https://place.map.kakao.com/16737435,4,138,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 강남구 선릉로129길 13 (논현동 242-9),official_description,
198,198화,2026-02-02,[sub] 성시경의 먹을텐데 l 중랑역 울타리곱창,https://www.youtube.com/watch?v=wt6km_pFolU,restaurant,mogeultende_2763f45b47c2,울타리곱창,대한민국,서울 중랑구,서울 중랑구 중랑역로 20,"곱창,막창",치즈곱창,"치즈곱창 13,000원 | 데리야끼막창 13,000원 | 야채곱창 12,000원 | 오돌뼈 12,000원",37.59593057,127.07634279,02-491-7178,영업 전,13:30 오픈,수 13:30 ~ 23:30 | 목 13:30 ~ 23:30 | 금 13:30 ~ 23:30 | 토 13:30 ~ 23:30 | 일 13:30 ~ 23:30 | 월 13:30 ~ 23:30 | 화 13:30 ~ 23:30,16376322,https://place.map.kakao.com/16376322,3.6,467,"{""reservation"":false,""delivery"":true,""accessible"":true,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 중랑구 중랑역로 20 1층 (중화동 298-21),official_description,
199,199화,2026-02-10,[sub] 성시경의 먹을텐데 l 삼각지 삼각정,https://www.youtube.com/watch?v=BRB34sU9lJM,restaurant,mogeultende_fded3ae0cf0a,삼각정,대한민국,서울 용산구,서울 용산구 한강대로 149,"육류,고기",모소리 (120g),"모소리 (120g) 21,000원 | 가오리 (120g) 19,000원 | 이겹살 (120g) 19,000원 | 내장탕 15,000원",37.53279185,126.97098321,02-798-3666,영업 전,17:00 오픈,수 17:00 ~ 22:30 | 목 17:00 ~ 22:30 | 금 17:00 ~ 22:30 | 토 17:00 ~ 22:30 | 일 휴무일 | 월 17:00 ~ 22:30 | 화 17:00 ~ 22:30,7917849,https://place.map.kakao.com/7917849,3.7,71,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 용산구 한강대로 151 (한강로2가 258-6),official_description,
200,200화,2026-02-17,[sub] 성시경의 먹을텐데 l 가락시장 수동상회,https://www.youtube.com/watch?v=Xhy8JKSIp70,restaurant,mogeultende_94c87de94ff0,수동상회,대한민국,서울 송파구,서울 송파구 양재대로 932,회,*활어 모듬회/1인기준*,"*활어 모듬회/1인기준* 40,000원 | 해물 서더리매운탕(2인기준) 30,000원 | *특초밥* 25,000원 | *꽃게찜/탕* 변동가격",37.49243,127.11715918,02-403-1767,영업 전,11:00 오픈,수 11:00 ~ 22:30 | 목 11:00 ~ 22:30 | 금 11:00 ~ 22:30 | 토 11:00 ~ 22:30 | 일 11:00 ~ 22:30 | 월 11:00 ~ 22:30 | 화 11:00 ~ 22:30,13300110,https://place.map.kakao.com/13300110,3.7,271,"{""reservation"":true,""delivery"":true,""accessible"":true,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 송파구 양재대로 932 가락몰5관 가락몰회센타1층 내 (가락동 600),official_description,
201,201화,2026-02-27,"[sub] 성시경의 먹을텐데 l 도쿄 토리츠바키, 아게산",https://www.youtube.com/watch?v=M2vpWqrakxM,travel_special,,,,,,,,,,,,,,,,,,,{},,,해외 식당 2곳은 국내 전용 데이터셋 정책으로 제외
202,202화,2026-03-25,[sub] 성시경의 먹을텐데 l 송파동 본가진미간장게장 (with.넬 김종완),https://www.youtube.com/watch?v=9NycugQL2xw,restaurant,mogeultende_ed753f60736d,본가진미간장게장,대한민국,서울 송파구,서울 송파구 백제고분로 420,"게,대게",암꽃게 간장모듬장 정식 (1인분),"암꽃게 간장모듬장 정식 (1인분) 50,000원 | 암꽃게 양념모듬장 정식 (1인분) 50,000원 | 암꽃게 간장게장 정식 (대) 49,000원 | 암꽃게 간장게장 정식 (중) 39,000원",37.5083258,127.11130384,02-422-5081,영업 전,11:00 오픈,수 11:00 ~ 22:00 | 목 11:00 ~ 22:00 | 금 11:00 ~ 22:00 | 토 11:00 ~ 22:00 | 일 11:00 ~ 22:00 | 월 11:00 ~ 22:00 | 화 11:00 ~ 22:00,17296779,https://place.map.kakao.com/17296779,4.5,896,"{""reservation"":true,""delivery"":true,""accessible"":true,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 송파구 백제고분로 420 1층 (송파동 134-1),official_description,
203,203화,2026-03-30,[sub] 성시경의 먹을텐데 l 버거리 클래식치즈버거 시리즈,https://www.youtube.com/watch?v=JEp5JYGxWok,sponsored,,,,,,,,,,,,,,,,,,,{},,,버거리 제품 광고편으로 특정 지점 없음
204,204화,2026-04-09,[sub] 성시경의 먹을텐데 l 잠원동 한신치킨호프,https://www.youtube.com/watch?v=47bO-VRW13Q,restaurant,mogeultende_62375108bf20,한신치킨호프,대한민국,서울 서초구,서울 서초구 신반포로23길 30,치킨,얼큰수제비,"얼큰수제비 9,000원 | 후라이드치킨 20,000원 | 양념치킨 21,000원 | 스모크치킨 20,000원",37.50878183,127.003565,02-596-5990,영업 전,11:00 오픈,수 11:00 ~ 23:50 | 목 11:00 ~ 23:50 | 금 11:00 ~ 23:50 | 토 11:00 ~ 23:50 | 일 11:00 ~ 23:50 | 월 11:00 ~ 23:50 | 화 11:00 ~ 23:50,8611462,https://place.map.kakao.com/8611462,3.4,649,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":false,""pets"":false,""wifi"":false}",서울 서초구 신반포로23길 30 반원상가 (잠원동 72-2),official_description,
205,205화,2026-04-17,[sub] 성시경의 먹을텐데 l 남영동 까치네,https://www.youtube.com/watch?v=Nyg6h7-xxEA,restaurant,mogeultende_87147594c727,까치네,대한민국,서울 용산구,서울 용산구 한강대로84길 11-16,한식,계란범벅,"계란범벅 12,000원 | 오징어덮채 15,000원 | 닭볶음탕 20,000원 | 계란말이 10,000원",37.54438646,126.97324072,02-798-4668,영업 전,17:00 오픈,수 17:00 ~ 23:00 | 목 17:00 ~ 23:00 | 금 17:00 ~ 23:00 | 토 17:00 ~ 23:00 | 일 휴무일 | 월 17:00 ~ 23:00 | 화 17:00 ~ 23:00,11831385,https://place.map.kakao.com/11831385,3.7,128,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 용산구 한강대로84길 11-16 (남영동 40-4),official_description,
206,206화,2026-05-01,[sub] 성시경의 먹을텐데 l 구의 연지민물매운탕칼국수,https://www.youtube.com/watch?v=G_DZw6f5bhk,restaurant,mogeultende_c627d8f7f846,연지민물매운탕칼국수,대한민국,서울 광진구,서울 광진구 자양번영로 56,"매운탕,해물탕",메기+빠가 (2인),"메기+빠가 (2인) 39,000원 | 메기 (2인) 35,000원 | 잡고기 (2인) 37,000원 | 빠가사리 (2인) 45,000원",37.53446737,127.07627217,02-446-2182,영업 전,11:00 오픈,수 11:00 ~ 22:00 | 목 11:00 ~ 22:00 | 금 11:00 ~ 22:00 | 토 11:00 ~ 22:00 | 일 11:00 ~ 22:00 | 월 휴무일 | 화 11:00 ~ 22:00,10768777,https://place.map.kakao.com/10768777,4.3,32,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":true,""pets"":false,""wifi"":false}",서울 광진구 자양번영로 56 동와빌딩 (자양동 611-5),official_description,
207,207화,2026-05-11,성시경의 먹을텐데 l 둔촌동역 다람 강동본점,https://www.youtube.com/watch?v=KF_8wNtJ9TM,restaurant,mogeultende_6562315e2d99,다람,대한민국,서울 강동구,서울 강동구 양재대로85길 29,삼겹살,근본B모듬 (600g),"근본B모듬 (600g) 62,000원 | 홍게 된장국수 전골(2인) 20,000원 | 곤드레솥밥 10,000원 | 프리미엄A모듬 (700g) 75,000원",37.52455748,127.13297812,02-475-6047,영업 전,12:00 오픈,수 12:00 ~ 22:30 / 15:30 ~ 17:00 브레이크타임 | 목 12:00 ~ 22:30 / 15:30 ~ 17:00 브레이크타임 | 금 12:00 ~ 22:30 / 15:30 ~ 17:00 브레이크타임 | 토 12:00 ~ 22:30 / 15:30 ~ 17:00 브레이크타임 | 일 12:00 ~ 22:30 / 15:30 ~ 17:00 브레이크타임 | 월 12:00 ~ 22:30 / 15:30 ~ 17:00 브레이크타임 | 화 12:00 ~ 22:30 / 15:30 ~ 17:00 브레이크타임,16376753,https://place.map.kakao.com/16376753,3.5,253,"{""reservation"":true,""delivery"":false,""accessible"":true,""takeout"":false,""parking"":true,""pets"":false,""wifi"":true}",서울 강동구 양재대로85길 29 1층 (성내동 443),official_description,
208,208화,2026-05-15,[sub] 성시경의 먹을텐데 l 합정역 제주삼다돈 (with.임지연),https://www.youtube.com/watch?v=bfBmJCPgCmI,restaurant,mogeultende_538dd8a92988,제주삼다돈,대한민국,서울 마포구,서울 마포구 양화로11길 66,"육류,고기",갈매기살,"오겹살 18,000원 | 목살 18,000원 | 갈매기살 17,000원 | 명품생갈비 30,000원",37.55213497,126.91314556,02-3144-2052,영업 전,11:30 오픈,수 11:30 ~ 22:00 / 14:30 ~ 16:00 브레이크타임 | 목 11:30 ~ 22:00 / 14:30 ~ 16:00 브레이크타임 | 금 11:30 ~ 22:00 / 14:30 ~ 16:00 브레이크타임 | 토 11:30 ~ 22:00 | 일 11:30 ~ 22:00 | 월 11:30 ~ 22:00 / 14:30 ~ 16:00 브레이크타임 | 화 11:30 ~ 22:00 / 14:30 ~ 16:00 브레이크타임,26544453,https://place.map.kakao.com/26544453,3.6,111,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 마포구 양화로11길 66 (서교동 384-10),official_description,
209,209화,2026-05-20,[sub] 성시경의 먹을텐데 l 자양동 엄마순대,https://www.youtube.com/watch?v=fPsMKDTzqaI,restaurant,mogeultende_ca6acab4f38f,엄마24시순대,대한민국,서울 광진구,서울 광진구 뚝섬로 472,순대,순대국＋순대국＋머리고기（소）,"순대국＋순대국＋머리고기（소） 35,800원 | 순대국＋순대국＋편육（중） 34,800원 | 순대국＋순대국＋편육（소） 30,800원 | 순대국＋머리고기（소） 23,900원",37.53663769,127.06284069,02-468-5658,휴무일,내일 05:00 오픈,수 휴무일 | 목 05:00 ~ 23:00 | 금 05:00 ~ 23:00 | 토 05:00 ~ 23:00 | 일 05:00 ~ 23:00 | 월 05:00 ~ 23:00 | 화 16:00 ~ 23:00,27133985,https://place.map.kakao.com/27133985,3.6,97,"{""reservation"":false,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":false}",서울 광진구 뚝섬로 472 (자양동 239-1),official_description,
210,210화,2026-05-29,[sub] 성시경의 먹을텐데 l 도쿄 츠키지 스시세이,https://www.youtube.com/watch?v=d6zoTmkiyf0,travel_special,,,,,,,,,,,,,,,,,,,{},,,해외 식당 1곳은 국내 전용 데이터셋 정책으로 제외
211,211화,2026-06-10,[sub] 성시경의 먹을텐데 l 금호동 광주홍어회찜,https://www.youtube.com/watch?v=saEJhTwMPKc,restaurant,mogeultende_65ad91139c05,광주홍어회찜,대한민국,서울 성동구,서울 성동구 금호로 66,"해물,생선",홍어삼합(중),"홍어삼합(중) 42,000원 | 파전 15,000원 | 추어탕 10,000원 | 홍어삼합(대) 50,000원",37.54922406,127.02615671,02-2291-1895,영업 전,16:00 오픈,수 16:00 ~ 22:00 | 목 16:00 ~ 22:00 | 금 16:00 ~ 22:00 | 토 16:00 ~ 22:00 | 일 휴무일 | 월 16:00 ~ 22:00 | 화 16:00 ~ 22:00,12814855,https://place.map.kakao.com/12814855,4.8,13,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",서울 성동구 금호로 66 (금호동1가 1797-1),official_description,
212,212화,2026-06-18,[sub] 성시경의 먹을텐데 l 역삼역 서울집,https://www.youtube.com/watch?v=zOJrMLxtweM,restaurant,mogeultende_2d714c2ba160,서울집,대한민국,서울 강남구,서울 강남구 언주로93길 22-3,한식,버섯만두전골(소),"버섯만두전골(소) 33,000원 | 접시만두 13,000원 | 도가니수육 50,000원 | 손만두국 11,000원",37.5036232,127.03989995,02-501-2126,영업 전,11:00 오픈,수 11:00 ~ 22:00 | 목 11:00 ~ 22:00 | 금 11:00 ~ 22:00 | 토 11:00 ~ 20:00 | 일 11:00 ~ 20:00 | 월 11:00 ~ 22:00 | 화 11:00 ~ 22:00,327148272,https://place.map.kakao.com/327148272,3.3,242,"{""reservation"":true,""delivery"":true,""accessible"":false,""takeout"":true,""parking"":true,""pets"":false,""wifi"":true}",서울 강남구 언주로93길 22-3 지상 1층 (역삼동 673-30),official_description,
213,213화,2026-06-27,성시경의 먹을텐데 l 도쿄 고토노하,https://www.youtube.com/watch?v=wYl98f2lbms,travel_special,,,,,,,,,,,,,,,,,,,{},,,해외 식당 1곳은 국내 전용 데이터셋 정책으로 제외
214,214화,2026-06-29,[sub] 성시경의 먹을텐데 l 부산 중앙역 만리향,https://www.youtube.com/watch?v=Wj_7fiFawMQ,restaurant,mogeultende_715b0b99bf33,만리향,대한민국,부산 중구,부산 중구 충장대로9번길 9-1,중국요리,간짜장,"간짜장 9,000원 | 깐풍육(대) 45,000원 | 짜장면 7,000원 | 짬뽕 9,000원",35.10619762,129.03734226,051-463-2367,영업 전,11:00 오픈,수 11:00 ~ 20:30 / 15:30 ~ 17:00 브레이크타임 / 20:00 라스트오더 | 목 11:00 ~ 20:30 / 15:30 ~ 17:00 브레이크타임 / 20:00 라스트오더 | 금 11:00 ~ 20:30 / 15:30 ~ 17:00 브레이크타임 / 20:00 라스트오더 | 토 11:00 ~ 20:30 / 15:30 ~ 17:00 브레이크타임 / 20:00 라스트오더 | 일 휴무일 | 월 11:00 ~ 20:30 / 15:30 ~ 17:00 브레이크타임 / 20:00 라스트오더 | 화 11:00 ~ 20:30 / 15:30 ~ 17:00 브레이크타임 / 20:00 라스트오더,16575731,https://place.map.kakao.com/16575731,3.1,41,"{""reservation"":false,""delivery"":false,""accessible"":false,""takeout"":false,""parking"":false,""pets"":false,""wifi"":false}",부산 중구 충장대로9번길 9-1 1층 (중앙동4가 88-4),official_description,
